Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2187500000,7,4181.1538085938,4157.1796875000,4168.0771484375,4215.2563476563,4172.8203125000,4169.2309570313,4166.1538085938,4168.8461914063,4179.7436523438,4181.4101562500,4167.8203125000,4169.6152343750,4178.8461914063,4167.5639648438,,,
0.2265625000,7,4182.6923828125,4153.4614257813,4163.0771484375,4204.6152343750,4171.1538085938,4169.6152343750,4167.6923828125,4172.9487304688,4179.6152343750,4180.1284179688,4152.8203125000,4164.3588867188,4172.6923828125,4165.1284179688,,,
0.2343750000,7,4179.2309570313,4166.5385742188,4169.8715820313,4218.5898437500,4178.0771484375,4179.4873046875,4165.1284179688,4171.6665039063,4184.8715820313,4187.1796875000,4165.0000000000,4169.1025390625,4178.7177734375,4165.3847656250,,,
0.2421875000,7,4172.1796875000,4156.9228515625,4158.5898437500,4219.8715820313,4172.3076171875,4173.3334960938,4169.8715820313,4169.7436523438,4179.4873046875,4183.7177734375,4162.5639648438,4161.4101562500,4169.7436523438,4154.7436523438,,,
0.2500000000,8,4156.2822265625,4147.1796875000,4142.4360351563,4208.0771484375,4172.0512695313,4171.5385742188,4160.0000000000,4168.0771484375,4169.2309570313,4176.1538085938,4135.5126953125,4144.7436523438,4148.8461914063,4135.8974609375,,,
0.2578125000,8,4143.3334960938,4137.8203125000,4126.2822265625,4192.5639648438,4162.5639648438,4162.6923828125,4165.3847656250,4172.4360351563,4149.1025390625,4156.7949218750,4112.0512695313,4132.1796875000,4132.5639648438,4119.6152343750,,,
0.2656250000,8,4141.0258789063,4142.1796875000,4127.3076171875,4202.5639648438,4165.8974609375,4164.1025390625,4163.9741210938,4169.1025390625,4154.8715820313,4160.2563476563,4123.3334960938,4131.1538085938,4140.8974609375,4124.2309570313,,,
0.2734375000,8,4151.7949218750,4148.7177734375,4133.9741210938,4210.7690429688,4169.8715820313,4164.2309570313,4164.7436523438,4171.6665039063,4156.4101562500,4162.1796875000,4130.0000000000,4137.0512695313,4138.2050781250,4122.5639648438,,,
0.2812500000,9,4150.1284179688,4151.4101562500,4135.0000000000,4210.2563476563,4171.7949218750,4165.5126953125,4162.9487304688,4169.6152343750,4156.9228515625,4165.8974609375,4131.5385742188,4138.9741210938,4136.9228515625,4125.5126953125,,,
0.2890625000,9,4143.7177734375,4136.4101562500,4122.6923828125,4201.6665039063,4161.9228515625,4155.7690429688,4167.1796875000,4168.5898437500,4150.3847656250,4156.6665039063,4116.2822265625,4130.0000000000,4129.3588867188,4119.7436523438,,,
0.2968750000,9,4147.3076171875,4145.2563476563,4129.3588867188,4205.1284179688,4166.2822265625,4157.1796875000,4161.4101562500,4169.8715820313,4149.8715820313,4150.8974609375,4118.8461914063,4128.7177734375,4134.4873046875,4123.5898437500,,,
0.3046875000,9,4155.2563476563,4152.1796875000,4133.3334960938,4196.4101562500,4167.5639648438,4159.2309570313,4169.7436523438,4170.8974609375,4151.4101562500,4152.8203125000,4124.8715820313,4136.1538085938,4135.0000000000,4128.9741210938,,,
0.3125000000,10,4158.2050781250,4152.4360351563,4136.7949218750,4188.4614257813,4172.6923828125,4167.9487304688,4170.2563476563,4167.1796875000,4157.8203125000,4160.6411132813,4128.0771484375,4141.5385742188,4132.0512695313,4129.8715820313,,,
0.3203125000,10,4165.1284179688,4158.3334960938,4148.9741210938,4191.0258789063,4176.6665039063,4169.8715820313,4167.9487304688,4168.0771484375,4160.3847656250,4160.0000000000,4136.7949218750,4149.8715820313,4140.3847656250,4138.3334960938,,,
0.3281250000,10,4170.5126953125,4160.8974609375,4152.8203125000,4191.7949218750,4175.2563476563,4171.2822265625,4171.1538085938,4169.1025390625,4160.7690429688,4156.4101562500,4135.0000000000,4153.2050781250,4146.2822265625,4146.2822265625,,,
0.3359375000,10,4168.2050781250,4157.3076171875,4145.8974609375,4190.8974609375,4172.0512695313,4173.7177734375,4169.3588867188,4169.6152343750,4154.1025390625,4148.8461914063,4120.1284179688,4146.5385742188,4131.9228515625,4135.8974609375,,,
