Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2578125000,8,4162.1796875000,4151.7949218750,4146.0258789063,4133.5898437500,4164.7436523438,4164.6152343750,4168.3334960938,4169.2309570313,4160.7690429688,4166.7949218750,4148.7177734375,4149.6152343750,4147.3076171875,4126.0258789063,,,
0.2656250000,8,4155.8974609375,4152.8203125000,4144.6152343750,4130.3847656250,4155.2563476563,4155.7690429688,4158.5898437500,4170.1284179688,4147.0512695313,4155.2563476563,4139.4873046875,4145.8974609375,4141.4101562500,4128.8461914063,,,
0.2734375000,8,4156.6665039063,4156.0258789063,4146.2822265625,4135.6411132813,4152.4360351563,4150.5126953125,4164.6152343750,4173.0771484375,4148.0771484375,4156.4101562500,4145.6411132813,4151.0258789063,4152.9487304688,4133.5898437500,,,
0.2812500000,9,4158.3334960938,4157.5639648438,4150.1284179688,4139.8715820313,4165.2563476563,4160.0000000000,4160.5126953125,4171.6665039063,4159.2309570313,4165.2563476563,4148.0771484375,4149.2309570313,4159.8715820313,4133.5898437500,,,
0.2890625000,9,4160.2563476563,4145.8974609375,4139.8715820313,4122.3076171875,4155.7690429688,4152.1796875000,4168.8461914063,4174.3588867188,4152.8203125000,4150.7690429688,4129.3588867188,4139.4873046875,4149.8715820313,4127.8203125000,,,
0.2968750000,9,4155.8974609375,4150.7690429688,4140.3847656250,4128.3334960938,4156.9228515625,4156.7949218750,4161.9228515625,4170.0000000000,4157.0512695313,4160.5126953125,4137.0512695313,4141.2822265625,4158.0771484375,4129.4873046875,,,
0.3046875000,9,4155.3847656250,4161.9228515625,4146.5385742188,4141.0258789063,4161.2822265625,4160.1284179688,4160.5126953125,4171.1538085938,4159.3588867188,4170.0000000000,4161.0258789063,4151.7949218750,4161.4101562500,4126.4101562500,,,
0.3125000000,10,4155.5126953125,4165.5126953125,4151.7949218750,4137.8203125000,4165.5126953125,4164.2309570313,4163.5898437500,4169.3588867188,4171.7949218750,4177.1796875000,4176.6665039063,4155.0000000000,4168.9741210938,4136.1538085938,,,
0.3203125000,10,4157.1796875000,4153.2050781250,4143.3334960938,4126.1538085938,4166.0258789063,4166.1538085938,4171.4101562500,4172.3076171875,4174.4873046875,4179.4873046875,4161.2822265625,4149.3588867188,4161.4101562500,4133.9741210938,,,
0.3281250000,10,4156.1538085938,4157.6923828125,4140.2563476563,4132.1796875000,4168.0771484375,4164.7436523438,4167.4360351563,4174.8715820313,4167.5639648438,4176.0258789063,4160.1284179688,4146.7949218750,4156.0258789063,4132.8203125000,,,
0.3359375000,10,4157.0512695313,4159.6152343750,4141.4101562500,4132.9487304688,4163.4614257813,4159.7436523438,4167.8203125000,4170.3847656250,4167.4360351563,4175.5126953125,4165.1284179688,4145.3847656250,4158.3334960938,4136.9228515625,,,
0.3437500000,11,4155.8974609375,4157.0512695313,4142.3076171875,4129.1025390625,4167.1796875000,4169.1025390625,4166.5385742188,4169.6152343750,4171.7949218750,4182.3076171875,4166.7949218750,4147.6923828125,4162.4360351563,4129.8715820313,,,
0.3515625000,11,4149.2309570313,4151.4101562500,4131.7949218750,4120.5126953125,4163.7177734375,4168.2050781250,4169.4873046875,4175.3847656250,4168.0771484375,4178.0771484375,4166.2822265625,4148.0771484375,4165.7690429688,4119.4873046875,,,
0.3593750000,11,4148.4614257813,4144.2309570313,4122.5639648438,4113.7177734375,4157.0512695313,4160.7690429688,4170.2563476563,4172.9487304688,4162.6923828125,4166.2822265625,4145.7690429688,4137.6923828125,4148.4614257813,4115.3847656250,,,
0.3671875000,11,4147.3076171875,4152.8203125000,4131.9228515625,4121.0258789063,4164.4873046875,4166.2822265625,4161.6665039063,4170.1284179688,4158.8461914063,4161.5385742188,4134.1025390625,4132.9487304688,4129.8715820313,4113.9741210938,,,
0.3750000000,12,4146.2822265625,4151.6665039063,4129.6152343750,4114.4873046875,4160.2563476563,4163.9741210938,4170.6411132813,4176.1538085938,4154.3588867188,4155.5126953125,4133.8461914063,4134.7436523438,4136.2822265625,4112.9487304688,,,
0.3828125000,12,4147.1796875000,4150.0000000000,4127.4360351563,4112.1796875000,4162.1796875000,4163.5898437500,4169.1025390625,4169.2309570313,4166.4101562500,4166.6665039063,4140.0000000000,4135.5126953125,4158.3334960938,4115.6411132813,,,
0.3906250000,12,4154.4873046875,4153.3334960938,4130.1284179688,4115.0000000000,4160.0000000000,4156.4101562500,4168.4614257813,4169.8715820313,4161.7949218750,4166.0258789063,4138.9741210938,4138.3334960938,4152.1796875000,4113.0771484375,,,
0.3984375000,12,4153.0771484375,4157.8203125000,4134.7436523438,4120.2563476563,4160.3847656250,4169.3588867188,4164.2309570313,4173.5898437500,4161.7949218750,4161.6665039063,4140.3847656250,4142.6923828125,4142.9487304688,4123.8461914063,,,
0.4062500000,13,4152.6923828125,4151.6665039063,4136.0258789063,4119.8715820313,4158.5898437500,4158.4614257813,4169.8715820313,4174.8715820313,4160.7690429688,4159.6152343750,4138.0771484375,4141.7949218750,4141.4101562500,4122.0512695313,,,
0.4140625000,13,4149.6152343750,4156.7949218750,4138.4614257813,4123.8461914063,4161.1538085938,4124.4873046875,4168.3334960938,4169.6152343750,4170.5126953125,4172.4360351563,4151.0258789063,4145.3847656250,4158.2050781250,4125.6411132813,,,
0.4218750000,13,4150.1284179688,4145.8974609375,4128.3334960938,4114.1025390625,4153.4614257813,4127.3076171875,4171.6665039063,4171.0258789063,4167.3076171875,4168.0771484375,4142.4360351563,4143.7177734375,4152.0512695313,4121.4101562500,,,
0.4296875000,13,4146.1538085938,4146.7949218750,4131.5385742188,4114.7436523438,4156.9228515625,4172.5639648438,4158.9741210938,4172.4360351563,4159.8715820313,4163.7177734375,4138.0771484375,4135.1284179688,4142.5639648438,4113.8461914063,,,
0.4375000000,14,4141.0258789063,4145.8974609375,4128.9741210938,4107.6923828125,4147.4360351563,4167.8203125000,4164.6152343750,4175.0000000000,4156.4101562500,4163.2050781250,4138.8461914063,4133.5898437500,4143.2050781250,4109.2309570313,,,
0.4453125000,14,4142.3076171875,4143.3334960938,4125.7690429688,4108.7177734375,4148.0771484375,4159.3588867188,4164.8715820313,4172.6923828125,4162.1796875000,4171.0258789063,4139.1025390625,4139.2309570313,4150.7690429688,4112.1796875000,,,
