Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2734375000,17,4609.8379750223,4633.9242108488,4636.9817324046,4642.4182751992,4577.4755866169,4581.4659281383,4562.3790419594,4557.8834655907,4564.9760716478,4599.9764362483,4641.7256303594,4650.8224473472,4639.9410266711,4601.6753399850,,,
0.2773437500,17,4625.0304760858,4649.4828529762,4652.3027275926,4658.0466114662,4592.6272786116,4596.5978748214,4577.5184045157,4572.7180421276,4580.0159493510,4615.1266457566,4656.8767918387,4666.2611833545,4655.2710024598,4616.9450262872,,,
0.2812500000,18,4636.8448953092,4661.6343325955,4664.2019283303,4670.2480025036,4604.4174120375,4608.3858491302,4589.3055425022,4584.2043005494,4591.7091219526,4626.9018616128,4668.5957962423,4678.2577676353,4667.1898715371,4628.8355140737,,,
0.2851562500,18,4645.4329049474,4670.5280364152,4672.8291904992,4679.1722037216,4612.9954719812,4616.9807065018,4597.8898701770,4592.4926443866,4600.2054809094,4635.4528451452,4677.0334139024,4686.9613348197,4675.8483973342,4637.4964883408,,,
0.2890625000,18,4650.9525560328,4676.3197536182,4678.3409131315,4684.9756013343,4618.5172387203,4622.5392307137,4603.4272357777,4597.7399276273,4605.6614158757,4640.9367678972,4682.3473109862,4692.5277375654,4681.4042556167,4643.0841324624,,,
0.2929687500,18,4653.5673848564,4679.1708526564,4680.8991935061,4687.8202816544,4621.1438694594,4625.2231932452,4606.0789621835,4600.1085760719,4608.2390598547,4643.5163893328,4684.7011782295,4695.1186883811,4684.0210895035,4645.7602699939,,,
0.2968750000,19,4653.4454956580,4679.2474447908,4680.6709081518,4687.8730962966,4621.0409760990,4625.1985189939,4606.0108654373,4599.7655976222,4608.1052051238,4643.3592005198,4684.2637046972,4694.9007954058,4683.8674470539,4645.6914335044,,,
0.3007812500,19,4650.7585564909,4676.7194483524,4677.8266810413,4685.3046805200,4618.3776439310,4622.6344439660,4603.3922399910,4596.8814919560,4605.4299184103,4640.6364557694,4681.2074429499,4692.0444973786,4681.1156736260,4643.0478436550,,,
0.3046875000,19,4645.6807118738,4671.7595449329,4672.5397795935,4680.2884293563,4613.3254086504,4617.7025943306,4598.3948495860,4591.6291586276,4600.3851442274,4635.5220834287,4675.7076700320,4686.7229610042,4675.9408330893,4638.0023523545,,,
0.3085937500,19,4638.3874856554,4664.5420992025,4664.9850330535,4672.9994776306,4606.0572810971,4610.5760219589,4591.1919875038,4584.1829233402,4593.1436518501,4628.1915496942,4667.9413297413,4679.1110188437,4668.5196810914,4630.7294342452,,,
0.3125000000,20,4629.0547694457,4655.2421366933,4655.3378559218,4663.6137321742,4596.7469100655,4601.4283047696,4581.9576419521,4574.7177325219,4583.8784719927,4618.8207930202,4658.0860763514,4669.3841963800,4659.0296686424,4621.4042744799,,,
0.3164062500,20,4617.8579535808,4644.0344324863,4643.7733945102,4652.3069748724,4585.5678925554,4590.4327885649,4570.8657413275,4563.4084612401,4572.7626408710,4607.5853222844,4646.3193874121,4657.7178298799,4647.6479578426,4610.2019315889,,,
0.3203125000,20,4604.9711884480,4631.0927018573,4630.4657548113,4639.2540250282,4572.6931465516,4577.7619394308,4558.0894159101,4550.4292263940,4559.9688842975,4594.6594952199,4632.8177093998,4644.2862452900,4634.5504755519,4597.2965176369,,,
0.3242187500,20,4590.5667089879,4616.5888473159,4615.5872577427,4624.6279406488,4558.2942353603,4563.5866996355,4543.8002315869,4535.9526339665,4545.6689655545,4580.2159096155,4617.7556329659,4629.2619699754,4619.9110670662,4582.8603626282,,,
0.3281250000,21,4574.8141597382,4600.6922317814,4599.3077062694,4608.5992571920,4542.5406046282,4548.0757772832,4528.1674077530,4520.1489760452,4530.0327159452,4564.4248060057,4601.3051247802,4612.8149812832,4603.9007882023,4567.0631907752,,,
0.3320312500,21,4557.8799127203,4583.5689896684,4581.7936939574,4591.3352852250,4525.5987904513,4531.3948994948,4511.3570696710,4503.1854489902,4513.2270037643,4547.4534214424,4583.6348402430,4595.1120230150,4586.6873093566,4550.0713706170,,,
0.3359375000,21,4539.9263964418,4565.3813901953,4563.2079776684,4572.9994748160,4507.6316604717,4513.7060912558,4493.5315688305,4485.2254450136,4495.4148433380,4529.4652895012,4564.9095124815,4576.3159992029,4568.4343877549,4532.0472674046,,,
0.3398437500,21,4521.1114541996,4546.2872589880,4543.7089201192,4553.7508387806,4488.7977062753,4495.1670146059,4474.8488765196,4466.4279341212,4476.7547064631,4510.6195130770,4545.2893984877,4556.5854336852,4549.3013888174,4513.1486921531,,,
0.3437500000,22,4501.5877797088,4526.4394986925,4523.4500326566,4533.7434502589,4469.2504179912,4475.9303918026,4455.4620578162,4446.9469515393,4457.4000983936,4491.0700823937,4524.9297785143,4536.0740138214,4529.4428410875,4493.5284602197,,,
0.3476562500,22,4481.5024735675,4505.9857355594,4502.5796299840,4513.1260291258,4449.1377723738,4456.1435147385,4435.5188248192,4426.9311824798,4437.4993652564,4470.9653277893,4503.9805148927,4514.9302330785,4509.0080136014,4473.3340554801,,,
0.3515625000,22,4460.9967010252,4485.0680419290,4481.2405421420,4492.0415929075,4428.6018192912,4435.9478112517,4415.1611431852,4406.5235933810,4417.1955242392,4450.4475307485,4482.5856672198,4493.2970948467,4488.1405219038,4452.7073413651,,,
0.3554687500,22,4440.2054104007,4463.8226839025,4459.5698387378,4470.6271451269,4407.7783344630,4415.4784351613,4394.5248717209,4385.8610744645,4396.6259672802,4429.6526678300,4460.8831586245,4471.3118439167,4466.9779802957,4431.7842817362,,,
0.3593750000,23,4419.2570851148,4442.3798784860,4437.6985602232,4449.0133937888,4386.7965248278,4394.8638682521,4373.7394311365,4365.0740846328,4375.9220236930,4408.7102592328,4439.0044877442,4449.1057195230,4445.6517076950,4410.6946751769,,,
0.3632812500,23,4398.2734914653,4420.8635138275,4415.7514314366,4427.3244877179,4365.7787935367,4374.2255687723,4352.9274972504,4344.2862731195,4355.2083747263,4387.7432576437,4417.0744688128,4426.8036998889,4424.2864563267,4389.5618799107,,,
0.3671875000,23,4377.3694095986,4399.3908103223,4393.8465490438,4405.6777643808,4344.8405723384,4353.6777230018,4332.2047257534,4323.6140870578,4334.6024048573,4366.8679031078,4395.2109880863,4404.5242178650,4403.0001325477,4368.5025169139,,,
