Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.1445312500,9,-2.2134781870,0.8629649708,-0.0050667259,1.2425109623,-3.2525083207,-4.8106099932,0.8014583205,-3.5402679820,-9.2809519443,2.3364812935,-0.9355592499,0.2251454853,-3.7611887038,-1.0798066199,,,
0.1484375000,9,-1.8451258972,0.0616398346,-1.6556993493,1.2022471599,-4.8925552326,-6.8677974360,-0.9990412262,-4.1622807883,-12.0116354303,2.3955856393,1.5675496720,0.1085705421,-2.8810968723,0.1215306115,,,
0.1523437500,9,-0.4051492454,-1.3448932138,-2.5637435060,0.3594134893,-0.1262655526,-2.8264366293,-1.5986762404,-3.0428360965,-6.5855121303,0.2052175982,1.9347033784,-0.7374231060,-1.3912513834,0.5784680307,,,
0.1562500000,10,0.8539616790,-1.6352685702,-1.5894338038,-0.5398443440,4.3271377519,2.4849599621,-0.5648334595,-0.1059511818,3.5419077788,-1.7958577200,0.7796670804,-1.4165611767,-0.1189703978,0.0606618688,,,
0.1601562500,10,1.6632096612,-0.2214552453,1.3614715450,-0.9124966282,2.6713840050,4.6083318199,0.9639430159,3.9121108536,11.3963109126,-1.2941762473,-0.4264294922,-0.5091798472,0.9468079620,-0.2612364028,,,
0.1640625000,10,2.0635828807,2.1530566073,4.6342430297,-0.6448028568,-3.9904436524,2.1465197414,1.2059485336,6.7643075251,10.8387781561,1.4723787546,-0.6200364064,1.9923830005,1.4930299826,0.3443351482,,,
0.1679687500,10,1.9163948103,3.7910358344,5.2158768424,-0.2707687757,-9.5034427753,-2.1723177101,-0.0306113120,5.8301686406,0.8974166884,4.0512691436,-0.4030691772,3.8665352727,1.4306625944,1.4025209283,,,
0.1718750000,11,0.7379216714,3.1846432055,1.9888148492,-0.1245619528,-8.6695057570,-3.9703825600,-1.7179593935,0.5629008540,-12.1722668247,3.0991599883,-0.3424316229,2.6559099906,0.7856134372,1.8656637926,,,
0.1757812500,11,-1.2427351745,0.4906349758,-3.1464761351,0.0442600492,-2.1033500274,-1.4835261474,-2.2555844743,-6.0404708104,-18.0347053556,-1.8865761904,-1.0264045893,-1.5344713794,-0.1186692441,1.0769852134,,,
0.1796875000,11,-2.6592905263,-3.0609176009,-6.5460640130,0.6291646603,4.8548193657,2.7832297453,-1.1095054799,-9.5896252644,-10.8894634600,-7.9361325878,-1.9204689350,-5.6030982146,-0.9376338610,-0.8830547776,,,
0.1835937500,11,-2.6793219226,-5.2313026697,-5.8896079900,0.9862260771,7.7164541472,4.2757912403,1.2130321621,-7.7364353238,4.6812525550,-9.8252610937,-2.0839640099,-6.3982693120,-1.4538014271,-3.0917737130,,,
0.1875000000,12,-1.1261414771,-4.5620415699,-2.0014768741,0.3867360530,5.9910269022,1.1973108397,2.8614756514,-1.8176398411,16.1971894361,-4.0156258964,-0.6034865821,-2.9880213831,-1.5562934530,-4.0807071745,,,
0.1914062500,12,1.2752712696,-1.3725142576,2.4671210033,-0.9596258449,1.9777482454,-3.8875309284,2.2756144694,4.2557982256,13.6219839621,6.6174007174,2.8458072648,2.4683090480,-0.5016243542,-2.8066488985,,,
0.1953125000,12,3.1692410225,2.1903632193,5.0327287089,-1.7650536961,-0.7462261434,-6.0396118006,-0.0035369140,7.3679007936,-0.8145291905,14.1397676552,5.9317958710,7.0920422828,1.5946250203,0.8080490789,,,
0.1992187500,12,3.2723398953,3.9520661606,4.8258031283,-0.7215467437,-1.0079910129,-3.2499874227,-1.5633157406,6.5901414136,-13.2402016081,12.2934683537,5.6840672665,7.7833846071,3.4452936142,4.3633879440,,,
0.2031250000,13,0.9434992409,3.0253343089,2.4660508065,1.2183162342,0.1080741741,2.6081946278,-1.2639284515,3.7085975280,-11.2691747885,1.4736144740,1.1789097251,3.8706831054,2.6775290995,5.3565589978,,,
0.2070312500,13,-2.7422836507,0.7830662216,-0.9647217924,2.0578955583,0.0939749392,6.6910583531,0.0519887361,0.6008011758,3.8789067356,-10.7688690657,-5.4785284888,-2.6996802939,-1.0868133693,2.8301255351,,,
0.2109375000,13,-5.0967067340,-1.1301053547,-3.5548960229,1.0518539911,-1.8343951830,5.7340329300,0.6279740712,-2.2285683147,18.0132829342,-15.3688249313,-9.2990170017,-7.8443442634,-5.3553129503,-1.6423908802,,,
0.2148437500,13,-4.2341323546,-1.7105429461,-3.9509784381,-0.8278446516,-4.2674224279,1.1126903261,-0.1955980943,-4.2575546342,17.0754042549,-9.4422990958,-7.3879072980,-8.0125954450,-6.0231850378,-5.2839689535,,,
0.2187500000,14,-0.3599919003,-0.7728832098,-1.8676982090,-2.0292142944,-4.3635725626,-3.4657664327,-1.3753671477,-4.4592477041,0.3471841622,2.5744656770,-0.8355410328,-3.4003623215,-1.7922806725,-5.1910451046,,,
0.2226562500,14,3.8203749399,1.1540260858,1.2512298924,-1.4369494178,-1.7674418266,-5.5230563622,-1.1516579352,-2.6071989171,-18.3756932981,12.5328513884,6.1130791743,3.0908532171,4.5824245435,-0.9910261058,,,
0.2265625000,14,6.1427554498,2.9113723671,3.7160603663,0.6471103564,2.2035810685,-4.4050249672,0.6098357789,0.8371094533,-23.3717666241,13.5245034418,9.0366638159,7.1122827734,8.6265374244,4.7209539022,,,
0.2304687500,14,5.2997624613,2.6820470751,3.6882766352,2.6342743247,4.6671051492,-0.8655998473,2.4013513635,3.6048622741,-11.0513165688,5.4106226831,6.4661151622,6.5593446139,6.8966341207,7.2725089460,,,
0.2343750000,15,1.4482973640,0.2739497455,1.0482631287,2.4431934719,4.2453256226,3.4789946723,2.2673017396,3.4690219008,8.3200558118,-5.6885175071,0.3181383124,2.0884030954,0.3920157910,4.0764267514,,,
0.2382812500,15,-3.1973717085,-3.2670785474,-2.5370331977,-0.4635161331,1.3777608026,5.7379384534,0.2501280536,0.5903863476,20.5580405456,-11.6815809724,-5.0699873971,-2.9931659488,-6.4040490415,-2.6203539935,,,
0.2421875000,15,-5.8149091969,-5.5337460137,-4.4472671352,-3.4888057268,-1.6483987733,4.5614041787,-1.9404915226,-2.7055276933,18.3833644922,-8.6851314416,-5.7996424322,-4.9791705510,-8.2952068675,-7.2741654039,,,
0.2460937500,15,-4.6142297515,-4.4853012291,-2.6713570062,-3.4472000412,-2.6114966993,0.8673387667,-2.5802531545,-3.7003993146,5.2010091350,-0.0942547487,-1.4772622838,-2.7469796756,-3.9250025661,-6.1072541566,,,
0.2500000000,16,-1.1278540760,-0.3695054384,1.0994579384,-0.3165800238,-1.3012462727,-2.5374260375,-1.4897290387,-1.8366047259,-9.3581777350,7.0044994906,3.6009643262,0.9701778661,2.8434505365,-0.5743864202,,,
0.2539062500,16,1.7267938688,3.6798716174,3.4426319863,2.9131544731,0.4347049850,-3.9140499868,0.2043782070,0.3917283808,-17.1312613745,7.1684678972,4.0047897984,2.4226757092,5.5318962656,4.2201014093,,,
0.2578125000,16,2.0289047359,4.9023386558,1.9873596532,3.2119050981,0.7018533970,-3.5668167659,1.0825257981,0.9446352983,-15.6838556254,1.1972604908,-1.2020606440,0.0305093526,2.1442651456,3.9557543115,,,
0.2617187500,16,0.3966525249,2.5156026296,-1.7830670530,0.9147292046,-0.4790166978,-2.7406220920,0.7725074245,-0.0518240785,-7.7372104257,-5.5149455565,-7.0529000923,-3.4049791076,-3.3680578075,-0.0456368154,,,
0.2656250000,17,-0.7387337111,-0.8736829048,-3.9394302599,-1.5043434203,-1.7520564146,-2.1298941943,-0.1977269055,-0.3351172975,2.5408976245,-7.4546196597,-7.1145813378,-3.6624601091,-4.4897384083,-2.8609312803,,,
0.2695312500,17,-0.2771752695,-2.7663167441,-1.7710563851,-2.2903555724,-1.6627604542,-1.8052545514,-0.6020427045,1.8555088940,11.5670206108,-3.3567850509,-0.0376165162,0.4713387916,0.4884419578,-1.6425899050,,,
0.2734375000,17,1.3509104874,-1.6628168696,2.8148650235,-1.4005287025,-0.2186613427,-0.3362019111,0.5011794705,5.0793563114,17.3360094002,3.5389412957,8.8880459602,5.8831805587,6.6674785727,2.4703538470,,,
0.2773437500,17,3.4224362547,1.6307717269,6.2366947517,0.7005716744,2.3959817810,2.8208678032,2.0997483939,6.2186248553,17.3030994659,8.5818942183,12.0404214219,8.0689546015,7.7028776998,5.5447320853,,,
0.2812500000,18,4.1368905549,4.5727242464,5.9205777201,2.8059123152,4.4184415635,6.9966962917,2.7364970230,3.3009802084,9.1591941167,8.7448255906,6.6778818563,4.5876953570,1.7416515473,4.7752281577,,,
0.2851562500,18,2.3972766130,4.3321249374,1.3877051014,2.9336012616,4.0130981268,9.1115946354,1.1333010033,-2.8293779060,-6.2850176812,4.3407020445,-3.7147598504,-2.2414078074,-6.3511816635,0.2688594415,,,
0.2890625000,18,-1.9410622350,-0.1951341951,-4.8018459314,0.3611307526,0.1839730784,5.9713458774,-1.9163990128,-8.7412380451,-22.0603404246,-2.7745264974,-11.6956495432,-8.2356846063,-10.1118277462,-5.2925575815,,,
0.2929687500,18,-6.5178367336,-6.1407268997,-9.1008005041,-3.1711878122,-4.6193827804,-1.6486010969,-4.1611117148,-10.4627679692,-27.1455483041,-9.1177669954,-12.1874930526,-9.7691253791,-7.1073485919,-8.3443194436,,,
0.2968750000,19,-7.9704767785,-9.0119191170,-8.3347931479,-4.7620669632,-6.7369723713,-9.2313182971,-3.6880230794,-5.7274662414,-14.8134906734,-11.3119412303,-5.5653950410,-5.9996742027,-0.3696728934,-6.5158920046,,,
0.3007812500,19,-4.5972003747,-6.0758403645,-2.5492919498,-2.9223452982,-3.6231352949,-11.0768580573,-0.1771369455,2.9771005384,9.5764029591,-7.5294974586,3.4487901465,0.7139025816,5.0596209480,-0.5666871510,,,
0.3046875000,19,1.9758710275,0.7898951284,4.8875700171,0.7415865687,2.8786607913,-5.2747001129,3.5983759281,10.0353181386,29.1729568425,0.6301734980,8.8003609836,6.3463072907,5.9727386924,5.4688881590,,,
0.3085937500,19,7.4534701023,6.7306199009,8.9137342470,3.4672948123,7.2140093082,3.3999311575,4.6237087563,10.1054339711,28.8054161331,8.6604688267,8.3392141092,8.0913479213,3.4605398645,7.1597852428,,,
0.3125000000,20,8.6576793148,8.2651884236,7.2812146159,3.7032714384,5.5122894178,7.8753236630,1.5271107202,3.4482041145,8.1436166183,11.9849164449,3.7440121165,5.5660493678,0.8177817089,3.8835933364,,,
0.3164062500,20,4.7795004158,5.1132418972,2.0231983037,1.8346864016,-1.0306737135,4.6854016980,-2.6050837430,-4.7587990833,-17.5830814293,8.8001162179,-0.8390387177,0.9718285215,0.4706337935,-1.0080165519,,,
0.3203125000,20,-1.7570540996,-0.0694994097,-3.0232398067,-0.3987311223,-7.1271653782,-2.0592663852,-4.5352536077,-8.4795846580,-30.3747040421,0.6948245471,-2.7917875964,-2.6066352988,2.0285909820,-3.5425816980,,,
0.3242187500,20,-6.6797010984,-3.8674077231,-5.0831207155,-1.6113325835,-7.8374628151,-5.6026806432,-2.8911037108,-6.0754149863,-22.1568459874,-7.7795224630,-2.2695763197,-3.6917805013,2.2267639894,-2.4445968609,,,
0.3281250000,21,-4.3041071659,-1.8932355171,-1.4956833073,0.4986476555,-0.0086695848,-1.2280944561,1.4611243920,0.4361872935,4.8076959812,-8.9780746750,-0.9340298300,-0.4574217424,-2.4436459043,2.0848922314,,,
0.3320312500,21,-4.4298369416,-3.7539885168,-2.3606171235,-1.5997574933,0.7050147834,-0.5727119327,1.8642421815,2.5646084147,10.0043478240,-7.8943466129,-1.3279088213,-2.2222062006,-2.1954723226,0.5850683187,,,
0.3359375000,21,-0.4229765030,-1.0456391016,0.5579200895,-0.5423795968,4.0711578853,2.8484234740,2.8261933264,4.8068929784,19.1671539215,-3.3082953025,-0.9279824065,-0.4209468462,-3.5092181887,1.6174879034,,,
0.3398437500,21,4.1807956636,2.7640609837,3.3064184872,1.0296103813,5.9085696149,4.2318223455,2.6096073825,4.8788094675,19.4952820713,4.3149000240,-0.1669523969,1.7671021119,-3.4460566440,2.1986770071,,,
0.3437500000,22,5.8865854530,3.9362522650,3.1617912813,1.2437076475,4.4779967884,1.8492027894,0.9812115752,2.3071034430,7.3186701721,10.1912467432,0.7048288806,2.2376279887,-1.0328795948,0.8338924513,,,
0.3476562500,22,1.3601076971,-2.6491062701,-3.0789581228,-1.3164163686,0.8277419297,0.1148502142,-2.1348543154,-3.8914327576,-14.4681751974,5.7610952045,-0.0764418778,-2.2900736462,-0.5930633589,-5.3009503142,,,
0.3515625000,22,0.6814257598,-0.1572083606,-0.9423442801,-0.7016271888,-2.0243300456,-2.9975306046,-1.8308332544,-2.5876352412,-13.0957490702,4.8215362576,0.8035101502,-0.2633673545,2.9336670109,-1.8392663683,,,
0.3554687500,22,-2.7214457888,-2.8488204588,-2.6868072545,-1.3148195832,-3.3884417262,-3.2385419245,-2.3445870206,-4.2017303748,-15.9261896080,-0.5729575682,-0.0279471838,-1.6510690002,2.4087989949,-2.6304803616,,,
0.3593750000,23,-5.1150755190,-5.1593885627,-3.7331023098,-1.6490176967,-2.6410847440,-0.1772457928,-1.7794241484,-4.4198440719,-11.0359786362,-6.6614139217,-1.0631281265,-3.1706191983,-0.1971766547,-2.9842837680,,,
0.3632812500,23,-3.5613391983,-3.2712901377,-1.2216941970,-0.8467624793,-0.3994151252,3.5734381266,0.2128963215,-0.8575227345,2.7287143395,-8.5561398056,-1.0918465395,-2.0793914382,-1.5749049755,-0.3820046796,,,
0.3671875000,23,1.9429100266,4.9231419641,3.7420628177,1.7688193975,-2.3535953794,1.4297460770,2.0829928714,6.3895740294,18.9138113583,-5.6653278657,0.7288193520,2.8683624959,1.0555038872,3.7692975029,,,
0.3710937500,23,2.4759460527,3.3876266932,3.8286711443,1.2710935302,1.6140216678,2.7013430483,2.1186484439,4.5792923353,14.3714436844,-0.5354662179,0.8699162572,2.1913972163,0.3277236411,4.5186529786,,,
0.3750000000,24,4.2927597626,4.7756482003,4.2003609188,1.6555629390,0.7753624109,0.3022672810,1.5833003479,5.1231865082,11.7506388341,2.8802418357,1.4183827032,2.9874315406,1.3035382303,5.0379052005,,,
0.3789062500,24,3.3045831982,4.5931054556,2.0577163202,1.5339158679,-2.3615304705,-3.7479007846,-0.0077251130,2.8221557243,3.2807005823,3.0140690259,0.7713415563,2.2957004598,1.2697745981,2.2444088618,,,
0.3828125000,24,-0.9911478253,1.2064023221,-2.1963787025,0.2928404737,-3.8322595827,-6.3919238583,-1.5324019375,-2.6976194499,-8.7497368139,0.7674329626,-1.1564675334,-0.1890756922,-0.3958437647,-3.0444153707,,,
0.3867187500,24,-5.2391059068,-3.2825962156,-5.1469917810,-1.4349387396,-1.1610403557,-5.3249241821,-1.9037489658,-7.9314539666,-17.0226757281,-0.1366486732,-2.9555668453,-2.3943797172,-2.2136961253,-6.7963717824,,,
0.3906250000,25,-5.5071728049,-5.7232842698,-4.2204427327,-2.1198511646,3.5763546458,-1.1674525956,-1.1478666436,-8.7391556829,-16.4229486708,2.6714963628,-2.3301830957,-2.3164783197,-2.2383767943,-6.1932925534,,,
0.3945312500,25,-1.0715967090,-4.4866686156,0.2267013838,-0.8254634358,6.5124939388,3.4212952510,0.3128526919,-3.8864158662,-7.3202445044,7.2883450138,1.1282128209,0.0203458626,0.5481458714,-1.3976320208,,,
0.3984375000,25,4.4074353884,-0.5755016893,4.6425271106,1.0268451864,5.7599490029,6.2738308574,1.5873719916,4.1168051763,5.1874482490,9.1458515619,5.0797284906,2.7479621360,4.0125690783,4.8584980920,,,
0.4023437500,25,6.3553709450,3.0410170432,5.8477770724,2.1155511564,2.1913648242,6.4052590342,2.0838522347,10.6976110588,14.4769142585,4.5943953955,6.3376505209,3.5429110709,5.3277627220,8.5065887299,,,
0.4062500000,26,3.3793681917,3.6050040462,2.7083304407,1.3744454460,-1.7107117557,4.3696218124,1.3028445144,10.8917450925,15.4845324893,-4.6980909567,3.2940862944,1.6284774343,2.4637497341,7.0391561070,,,
0.4101562500,26,-2.1072460497,1.1958146623,-2.6274126852,-0.8291803012,-3.9667930129,1.3172588061,-0.5372009161,3.4071012969,8.0627489609,-13.2645948751,-2.8149774946,-2.0640868457,-3.4116903101,0.8474857389,,,
0.4140625000,26,-9.5704460107,-2.9310838861,-7.1106935771,-4.8513254031,-3.9368696073,-0.5323517072,-2.6489379089,-8.7166402816,-1.7240844351,-17.3775676462,-10.3173119111,-7.9415957103,-11.5237897345,-8.3785113861,,,
0.4179687500,26,-3.5244895753,-3.2695916899,-5.8361101341,-2.7888240078,-4.6743943873,-8.0847774964,-2.4441488268,-13.5558600711,-10.9230586857,-4.4081965530,-7.8643901457,-6.1071545217,-6.4377979135,-9.8177363852,,,
0.4218750000,27,3.6931792092,-0.4799013141,-0.2207137181,1.4249377665,-2.6146077842,-8.6648041741,-0.4905225415,-5.2448778674,-9.9109475521,7.2392731048,0.0956815708,0.6222357958,2.9055783460,-2.7150599102,,,
0.4257812500,27,7.2833705287,2.7242555114,4.2115917453,4.8626281784,0.2078613027,-4.3110733266,1.2708801281,4.9684383217,-5.4547211804,10.3873398097,6.7802764918,6.6039422276,9.0116458014,4.8629852609,,,
0.4296875000,27,5.1991916184,4.1344028047,4.6053550141,4.6404374434,2.2630785545,1.2512593368,1.6205399041,7.9245714976,-1.6326712975,5.8297866351,7.3734948738,7.3797244731,7.5837565560,6.4697264213,,,
0.4335937500,27,-0.3430762413,2.4096933053,1.3607867004,0.8736796634,2.9568974922,4.6356621419,0.9952722857,2.5024627497,1.0745455832,-0.3979989948,2.2705390976,2.5952817367,0.6045215718,1.7914415313,,,
0.4375000000,28,-5.0391027821,-1.5166739153,-2.6806788236,-3.2073795420,2.2542851356,5.1750566698,-0.1399688562,-5.1019358209,3.4083969917,-2.9539529855,-3.9837385138,-3.8506404799,-6.3231471905,-4.3077542374,,,
0.4414062500,28,-6.3836499219,-5.1102200938,-4.4050553834,-5.0582926246,0.8350657895,3.7129252921,-0.8392908701,-7.9406941835,4.9368014510,-1.6611013357,-6.6149968999,-7.2524959017,-8.2138359620,-6.3035858133,,,
0.4453125000,28,-4.2247570154,-5.3478648966,-2.5763119593,-3.6634855996,-0.3883180320,2.0311790224,-0.6358811725,-3.3244834061,4.6015549768,0.7637215104,-3.9541934349,-5.2239304641,-4.0503609625,-2.4414052588,,,
0.4492187500,28,-0.2167227605,-1.1660412836,2.0301301880,-0.0246117968,-0.2977461116,0.3054741745,0.0025993214,5.2498649102,2.8085947873,2.1838217239,1.8515535946,0.7863988394,2.7928136938,4.6071781654,,,
0.4531250000,29,3.9802726593,5.0646562895,6.3237145120,3.8018633149,1.3552158459,-1.5557901141,0.5706798139,11.4463727613,0.9525536992,2.0941849325,6.4997616891,6.7956980385,7.6486868433,9.2640724323,,,
