Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
14.7539062500,944,-2.1193732553,-9.9931872392,-11.4809434246,-3.4300697271,-2.3079602428,6.1310808856,3.3956308122,3.7662206334,0.5986697405,-9.7512900399,-13.9360518158,-11.9917583620,-12.3367197785,-6.1577811075,,,
14.7578125000,944,-2.5290320214,-8.6406849491,-10.7492993762,-1.9987068911,-1.1462098229,7.6443944214,3.6212870821,2.1675863542,-1.0235312897,-9.3244237542,-12.6875976114,-10.9126023429,-11.7858273589,-5.9275340404,,,
14.7617187500,944,-2.9396591276,-6.8404513276,-9.4481444394,-0.5140372137,0.0423024913,8.8014632599,3.6794629942,0.4321715382,-2.7192954113,-8.4500888480,-10.8824674781,-9.3837470481,-10.7594359932,-5.4849997854,,,
14.7656250000,945,-3.3234346713,-4.7306648487,-7.6735656605,0.9465041120,1.1786683595,9.5604789633,3.5625324427,-1.3352169612,-4.3796229813,-7.2163629216,-8.6587146786,-7.5201729202,-9.3207868451,-4.8710861384,,,
14.7695312500,945,-3.6441521768,-2.4621783251,-5.5448398622,2.3115858189,2.1895751510,9.8950542041,3.2705929168,-3.0321984990,-5.8910305550,-5.7275215749,-6.1642423097,-5.4408627280,-7.5439130370,-4.1264947031,,,
14.7734375000,945,-3.8588187076,-0.1849362779,-3.1933200044,3.5197897769,3.0137761893,9.7933610347,2.8122786223,-4.5636802105,-7.1422033978,-4.0902067491,-3.5434856072,-3.2575282843,-5.5075609159,-3.2861785093,,,
14.7773437500,945,-3.9212672261,1.9636899175,-0.7523778337,4.5222063289,3.6072361071,9.2572637232,2.2049182292,-5.8464153889,-8.0317189722,-2.4019056325,-0.9269843514,-1.0668302826,-3.2909871834,-2.3763741848,,,
14.7812500000,946,-3.7877283790,3.8673168249,1.6503284985,5.2836736587,3.9457951088,8.3016578043,1.4736701440,-6.8139010555,-8.4771594866,-0.7445857218,1.5747830289,1.0527263836,-0.9725435902,-1.4149403462,,,
14.7851562500,946,-3.4234898259,5.4356556340,3.8981723689,5.7828390777,4.0251050028,6.9543611638,0.6497296536,-7.4211525788,-8.4245503686,0.8163627702,3.8732286824,3.0397303136,1.3693480923,-0.4144833174,,,
14.7890625000,946,-2.8092374039,6.6071077843,5.8892642974,6.0113918873,3.8584874546,5.2568488120,-0.2318455977,-7.6479440900,-7.8557991693,2.2302498996,5.9003383550,4.8464499060,3.6544860398,0.6132141190,,,
14.7929687500,946,-1.9457021574,7.3496679372,7.5394981721,5.9728471126,3.4736748842,3.2656853192,-1.1340171489,-7.4990800316,-6.7917493588,3.4593058350,7.6060287263,6.4351133234,5.8004715104,1.6531499277,,,
