Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2773437500,17,-5.7165657182,-5.5958463278,-4.1420692604,-0.8435147410,-0.2718242925,-4.9682177258,-2.2594759316,-7.1663176332,-17.0721217153,-4.6583767099,-3.7006334100,-4.7823178310,-5.6529647827,-6.2078913113,,,
0.2812500000,18,-4.8508766348,-2.9067157074,-3.6559767202,-0.0927720483,-0.7814553060,-9.6772015733,-1.6856170241,-4.5061028509,-22.8698622923,-3.8825576690,-5.7331367291,-4.9895059219,-4.5376408807,-4.6826439665,,,
0.2851562500,18,-3.2244644005,-0.4104518439,-2.6636492902,0.2809248856,-1.1371648218,-12.6694800155,-0.6899426405,-0.1510103690,-20.3973527792,-3.7121475691,-6.3904740874,-3.8471287897,-2.6194298975,-2.3577644858,,,
0.2890625000,18,-1.0679552123,1.6336009899,-0.8147243032,0.3413261672,-1.0163097548,-12.7780767511,0.6493025806,5.1858022628,-8.9481206785,-2.9677554458,-4.6821732614,-1.2443556438,0.0255066477,0.5221909274,,,
0.2929687500,18,1.5167296524,3.5021229504,1.9998639636,0.4634512202,-0.0884047670,-9.4495854695,2.2057316625,10.2544018714,7.7724170347,-0.4083118029,-0.7539721638,2.3137972592,2.8282436787,3.6509384887,,,
0.2968750000,19,4.1994778419,5.4173453919,5.1489234631,0.9468408492,1.6153166182,-3.0685670073,3.6531212647,13.4120576363,22.9272874558,4.0656878284,3.7295001685,5.5400759773,4.6521835552,6.3458088474,,,
0.3007812500,19,6.1916746070,6.9877788617,7.2725985839,1.6600956552,3.4649811905,4.8441961544,4.4559717874,13.1822964997,29.6476386172,8.9435508373,6.3351777284,6.8091662835,4.3718735051,7.5766286735,,,
0.3046875000,19,6.4643083901,7.2162974742,6.9536683149,2.0387593791,4.4414116083,11.8847249471,4.1208708448,9.0841959329,24.6507632483,11.7581037381,5.3347023666,5.0533259150,1.6952094239,6.4751505678,,,
0.3085937500,19,4.3860406600,5.1728173367,3.6838324689,1.4833242006,3.7783686194,15.6359732952,2.5793844284,2.2216647100,10.4100894127,10.5287419153,0.8961359412,0.5471456741,-2.4438995024,3.0160467827,,,
0.3125000000,20,0.3578224749,0.8606042931,-1.5494991925,-0.1348284577,1.6018090459,14.8374062838,0.3838317820,-4.9202757512,-5.7195205405,5.1207406903,-4.8573100851,-4.9918236237,-6.2734917392,-1.6820119276,,,
0.3164062500,20,-4.0855984193,-4.4165444064,-6.5602354844,-2.2589426532,-0.9937117445,10.1219848324,-1.5260177727,-9.5843737369,-15.3922030322,-2.3701206935,-8.9961533471,-9.1502597097,-8.1000854459,-5.7799719076,,,
0.3203125000,20,-6.9265553885,-8.5518654154,-9.0652213982,-3.9069700465,-2.6161827437,3.7100912653,-2.3930849324,-10.1953487128,-14.1021359178,-8.5497066513,-9.4021291360,-10.0267696519,-7.1291338124,-7.6734555516,,,
